"ID"	"ANSWER"	"TYPE"	"QUESTION_ID"	"ROW_QUESTION"	"COLUMN_QUESTION_ID"	"COL_ID"	"ROW_ID"	"DATETIME"	"RESPONDENT"	"SECRET"	"ADDR_RFI_DATA_ID"	"TABLE_QUESTION"	"CASE_REFERENCE"	"ADDRESSEE_QUESTION_ID"
310577	"(1) Nederland|(2) Germany|(3) France|(4) Belgium"	"RANKING"	309827	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	309827
310582	"I don't know"	"RANKING"	309847	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	309847
310555	"Mercedes|Mazda|Peugeot|Audi"	"CHOICE"	309900	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	309900
310588	"(1) Reasonable price|(2) Feeds the self-esteem|(3) Available road assistance service "	"RANKING"	309961	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	0	"M.8915"	309961
310623	"(1) Dealer 3|(2) Dealer 1|(3) Dealer 4"	"RANKING"	310018	"Gent"	310070	310069	310608	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	1	"M.8915"	310524
310645	"(1) Dealer 5|(2) Dealer 4|(3) Dealer 1"	"RANKING"	310018	"Bruxelles"	310070	310069	310123	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	1	"M.8915"	310524
310642	"I don't know"	"RANKING"	310018	"Anvers"	310070	310069	310127	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	1	"M.8915"	310524
310676	"(1) Mercedes|(2) Opel|(3) Audi"	"RANKING"	310131	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	310131
310635	"(1) Dealer 2|(2) (Dealer 7)|(3) (Dealer 8)"	"RANKING"	310018	"Bruges"	310070	310069	310120	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	1	"M.8915"	310524
310611	"Dealer 4|Other(Dealer 9)"	"CHOICE"	310018	"Gent"	310025	310024	310608	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310669	"3"	"RATING"	310018	"Bruges"	310115	310114	310120	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310605	"I don't know"	"CHOICE"	310018	"Bruges"	310025	310024	310120	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310672	"3"	"RATING"	310018	"Gent"	310115	310114	310608	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310584	"Audi"	"CHOICE"	309955	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	0	"M.8915"	309955
310600	"Dealer 1|Dealer 2|Dealer 3"	"CHOICE"	310018	"Bruxelles"	310025	310024	310123	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310601	"Dealer 2|Dealer 4|Dealer 5"	"CHOICE"	310018	"Anvers"	310025	310024	310127	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310664	"2"	"RATING"	310018	"Bruxelles"	310115	310114	310123	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310667	"5"	"RATING"	310018	"Anvers"	310115	310114	310127	07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	0	310474	1	"M.8915"	310524
310683	"(1) Effective advertising campaigns|(2) Quick delivery|(3) (Because people simply like German cars)"	"RANKING"	310168	""				07-FEB-25 12.02.31.972000000 PM	"MONTE ANO"	1	310474	0	"M.8915"	310168
316589	"(1) Toyota|(2) Opel|(3) Audi|(4) Suzuki|(5) Mercedes"	"RANKING"	314851	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	1	316532	0	"M.8915"	314851
316600	"(1) Belgium|(2) Nederland"	"RANKING"	314890	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	314890
316608	"(1) Toyota|(2) Audi"	"RANKING"	314910	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	314910
316586	"<p>I'm a <confidential-highlight-start name=""8f2ca5b3-7bcd-47b6-aa71-01c61df47ece""></confidential-highlight-start><span class=""confidential-highlight"">multi-brand</span><confidential-highlight-end name=""8f2ca5b3-7bcd-47b6-aa71-01c61df47ece""></confidential-highlight-end> car dealer</p>"	"SIMPLE_TEXT"	314847	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	1	316532	0	"M.8915"	314847
316585	"Toyota"	"CHOICE"	314963	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	314963
316612	"(1) Low maintenance costs|(2) Reasonable price|(3) Wide range of optional extras"	"RANKING"	315024	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	315024
316628	"(1) Dealer 3|(2) Dealer 1|(3) Dealer 6"	"RANKING"	315081	"Anvers"	315133	315132	315190	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316631	"(1) Dealer 1|(2) Dealer 4|(3) Dealer 5"	"RANKING"	315081	"Bruges"	315133	315132	315183	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316625	"(1) Dealer 4|(2) Dealer 3|(3) Dealer 1"	"RANKING"	315081	"Bruxelles"	315133	315132	315186	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316640	"(1) Audi|(2) Mercedes"	"RANKING"	315194	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	315194
316621	"Dealer 2"	"CHOICE"	315081	"Anvers"	315088	315087	315190	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316611	"Toyota"	"CHOICE"	315018	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	315018
316623	"Dealer 3"	"CHOICE"	315081	"Bruges"	315088	315087	315183	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316620	"Dealer 1"	"CHOICE"	315081	"Bruxelles"	315088	315087	315186	14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	1	"M.8915"	316557
316643	"(1) Price and affordabilitty|(2) Reliability and durability|(3) Safety features|(4) Fuel efficiency"	"RANKING"	315280	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	315280
316648	"(1) Rearview Camera|(2) Lane Departure Warning|(3) Automatic Emergency Braking"	"RANKING"	315322	""				14-FEB-25 02.07.23.031000000 PM	"raquel"	0	316532	0	"M.8915"	315322
306189	"<p><confidential-highlight-start name=""e6e3350f-64cf-4015-bb19-a2f1b8bfa0d8""></confidential-highlight-start><span class=""confidential-highlight"">TEST</span><confidential-highlight-end name=""e6e3350f-64cf-4015-bb19-a2f1b8bfa0d8""></confidential-highlight-end> ok ok ok</p>"	"SIMPLE_TEXT"	33027	""				06-FEB-25 11.21.03.540000000 AM	"OutlookACC"	1	306108	0	"DMA.400213"	33027
306192	"<p>OK</p>"	"SIMPLE_TEXT"	33036	""				06-FEB-25 11.21.03.540000000 AM	"OutlookACC"	0	306108	0	"DMA.400213"	33036
321548	"<p>gfdionfigh <confidential-highlight-start name=""3dc61a77-1d74-4a01-89c6-36b760be65f0""></confidential-highlight-start><span class=""confidential-highlight"">fdbfd f gfdg fg&nbsp;</span><confidential-highlight-end name=""3dc61a77-1d74-4a01-89c6-36b760be65f0""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	321111	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	321111
324559	"I don't know"	"RANKING"	321747	""				21-FEB-25 03.44.28.615000000 PM	"DG Comp"	0	324435	0	"DMA.400194"	321747
354608	"First option"	"CHOICE"	353061	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353061
321575	"(1) 3|(2) 1"	"RANKING"	320855	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320855
321572	"(1) 2|(2) 1"	"RANKING"	320879	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320879
324561	"(1) DAnswer|(2) BAnswer"	"RANKING"	324404	""				21-FEB-25 03.44.28.615000000 PM	"DG Comp"	0	324435	0	"DMA.400194"	324404
321600	"(1) 3|(2) 1"	"RANKING"	320903	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320903
354609	"uuuuuuuuuuuuuuuu"	"CHOICE"	353073	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353073
321591	"(1) 3|(2) 2"	"RANKING"	320927	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320927
324556	"(1) DAnswer|(2) CAnswer "	"RANKING"	324377	""				21-FEB-25 03.44.28.615000000 PM	"DG Comp"	0	324435	0	"DMA.400194"	324377
321587	"(1) 3|(2) 1"	"RANKING"	320951	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320951
324569	"<p>Text answer</p>"	"SIMPLE_TEXT"	321744	""				21-FEB-25 03.44.28.615000000 PM	"DG Comp"	0	324435	0	"DMA.400194"	321744
321584	"(1) 4|(2) 2"	"RANKING"	320975	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	320975
354610	"aaaaa"	"CHOICE"	353091	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353091
321578	"(1) 3|(2) 4"	"RANKING"	321002	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321002
321566	"(1) yesnoyesno|(2) lalala "	"RANKING"	321039	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321039
321569	"<p>gfrhgtrhhhn &nbsp;ht h th t<confidential-highlight-start name=""768c226f-04e4-45b4-b630-8bff5802d35d""></confidential-highlight-start><span class=""confidential-highlight"">hb thbt5h t</span><confidential-highlight-end name=""768c226f-04e4-45b4-b630-8bff5802d35d""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	321036	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	321036
321594	"<p>gergreg&nbsp;<confidential-highlight-start name=""1b78e616-3467-4d4c-b1d6-7f392386cb06""></confidential-highlight-start><span class=""confidential-highlight""> gr greg r g</span><confidential-highlight-end name=""1b78e616-3467-4d4c-b1d6-7f392386cb06""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	320638	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	320638
321581	"<p>grtgtrh grb &nbsp;&nbsp;<confidential-highlight-start name=""656e2325-f171-4eb4-91e7-7b1f8d0dd564""></confidential-highlight-start><span class=""confidential-highlight"">gbhrth rtht&nbsp;</span><confidential-highlight-end name=""656e2325-f171-4eb4-91e7-7b1f8d0dd564""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	320999	""				18-FEB-25 02.41.46.275000000 PM	"EC"	1	320653	0	"M.8915"	320999
321599	"<p>htr ghtrghtr&nbsp;</p>"	"SIMPLE_TEXT"	321134	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321134
321598	"<p>hggtrhgtrh tr&nbsp;</p>"	"SIMPLE_TEXT"	321139	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321139
321597	"<p>gtghfrghrfh r</p>"	"SIMPLE_TEXT"	321144	""				18-FEB-25 02.41.46.275000000 PM	"EC"	0	320653	0	"M.8915"	321144
354594	"Other(new)|First option|Second option|Last option"	"CHOICE"	353148	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353148
354595	"zzzzzzzzzzzzzzzz|fffffffffffffffffff|uuuuuuuuuuuuuuuu|cccccccccccccc|aaaaaaaaaaaaa|Other(new)"	"CHOICE"	353172	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353172
354596	"Other(new)|aaaaa|yyyyyy|bbbbb|zzzzz|ooooooo"	"CHOICE"	353202	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353202
354616	"I don't know"	"RANKING"	353259	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353259
354619	"(1) zzzzz|(2) ooooooo|(3) (new)|(4) bbbbb|(5) aaaaa"	"RANKING"	353289	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353289
354611	"(1) Last option|(2) (new)|(3) First option"	"RANKING"	353235	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353235
354626	"zzzzzzzzzzzzzzzz"	"CHOICE"	353349	""				27-FEB-25 12.12.17.609000000 PM	"Outlook"	0	354338	0	"DMA.400213"	353349
308483	"Mercedes|Renault|Other(Honda)"	"CHOICE"	306490	""				06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	0	"M.8915"	306490
310697	"(1) Audi|(2) Mercedes|(3) Peugeot|(4) Toyota|(5) Mazda|(6) VW"	"RANKING"	309791	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	0	"M.8915"	309791
310691	"(1) Germany|(2) France|(3) Nederland|(4) Belgium"	"RANKING"	309827	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	309827
308502	"(1) Feeds the self-esteem|(2) Wide range of optional extras|(3) Available road assistance service "	"RANKING"	306525	""				06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	0	"M.8915"	306525
308517	"(1) Dealer 6|(2) Dealer 1|(3) Dealer 3"	"RANKING"	306626	"Anvers"	306643	306644	306632	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
308510	"(1) Dealer 3|(2) Dealer 2|(3) Dealer 5"	"RANKING"	306626	"Bruxelles"	306643	306644	306629	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
310685	"(1) Toyota|(2) VW|(3) Mazda"	"RANKING"	309847	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	309847
308537	"(1) Audi|(2) Mercedes|(3) BMW"	"RANKING"	306694	""				06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	0	"M.8915"	306694
308529	"(1) Dealer 5|(2) Dealer 1|(3) (Mysterious dealer)"	"RANKING"	306626	"Bruges"	306643	306644	307945	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
310709	"<p>Selling brand new <confidential-highlight-start name=""c8aa1c20-d2b1-4228-bde0-37b2673e76f5""></confidential-highlight-start><span class=""confidential-highlight"">cars</span><confidential-highlight-end name=""c8aa1c20-d2b1-4228-bde0-37b2673e76f5""></confidential-highlight-end></p>"	"SIMPLE_TEXT"	309787	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	0	"M.8915"	309787
308527	"Dealer 1|Dealer 2|Dealer 5"	"CHOICE"	306626	"Bruges"	306635	306636	307945	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
310596	"Mazda|Toyota"	"CHOICE"	309900	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	309900
308515	"Dealer 1|Dealer 3|Dealer 6"	"CHOICE"	306626	"Anvers"	306635	306636	306632	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
308525	"4"	"RATING"	306626	"Anvers"	308262	308263	306632	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
308501	"Mercedes"	"CHOICE"	306561	""				06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	0	"M.8915"	306561
308523	"5"	"RATING"	306626	"Bruxelles"	308262	308263	306629	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
310805	"(1) Reasonable price|(2) Good re-sell price|(3) Available road assistance service "	"RANKING"	309961	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	0	"M.8915"	309961
308509	"Dealer 2|Dealer 3|Dealer 5"	"CHOICE"	306626	"Bruxelles"	306635	306636	306629	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
308535	"2"	"RATING"	306626	"Bruges"	308262	308263	307945	06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	1	"M.8915"	308431
308541	"<p>Because German brands always rock !</p>"	"SIMPLE_TEXT"	306706	""				06-FEB-25 06.27.56.686000000 PM	"Collab"	0	307024	0	"M.8915"	306706
310661	"(1) Dealer 4|(2) Dealer 5"	"RANKING"	310018	"Gent"	310070	310069	310655	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	1	"M.8915"	310522
309464	"(1) Mercedes|(2) VW|(3) Toyota|(4) Audi|(5) Peugeot|(6) Opel"	"RANKING"	306405	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306405
309471	"(1) France|(2) Germany|(3) Nederland|(4) Belgium"	"RANKING"	306435	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306435
308887	"None"	"RANKING"	306454	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306454
308886	"Mercedes|Audi|Peugeot|Toyota"	"CHOICE"	306490	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306490
309478	"(1) Wide range of optional extras|(2) Good re-sell price|(3) Available road assistance service "	"RANKING"	306525	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306525
309492	"(1) Dealer 1|(2) Dealer 2|(3) Dealer 3"	"RANKING"	306626	"Bruxelles"	306643	306644	306629	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309489	"Not applicable"	"RANKING"	306626	"Anvers"	306643	306644	306632	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309505	"(1) BMW|(2) Audi|(3) Opel|(4) Mercedes"	"RANKING"	306694	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306694
309497	"(1) Dealer 6|(2) (The big dealer)"	"RANKING"	306626	"Bruges"	306643	306644	307945	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309477	"Mercedes"	"CHOICE"	306561	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306561
309487	"Dealer 2|Other(Another dealer)"	"CHOICE"	306626	"Bruges"	306635	306636	307945	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309501	"4"	"RATING"	306626	"Bruges"	308262	308263	307945	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309484	"Dealer 1|Dealer 2|Dealer 4"	"CHOICE"	306626	"Bruxelles"	306635	306636	306629	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309485	"Not applicable"	"CHOICE"	306626	"Anvers"	306635	306636	306632	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309503	"4"	"RATING"	306626	"Bruxelles"	308262	308263	306629	07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	1	"M.8915"	308860
309510	"<p>I have no idea</p>"	"SIMPLE_TEXT"	306706	""				07-FEB-25 05.09.28.375000000 AM	"Darius TEST"	0	308845	0	"M.8915"	306706
310630	"I don't know"	"RANKING"	310018	"Anvers"	310070	310069	310127	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	1	"M.8915"	310522
310603	"(1) BMW|(2) Mercedes|(3) Audi"	"RANKING"	310131	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	310131
310616	"(1) Dealer 2|(2) Dealer 1|(3) (Cool dealer)"	"RANKING"	310018	"Bruxelles"	310070	310069	310123	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	1	310471	1	"M.8915"	310522
310638	"Other(Bruges dealer)"	"CHOICE"	310018	"Bruges"	310025	310024	310120	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
310621	"4"	"RATING"	310018	"Bruxelles"	310115	310114	310123	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
308602	"(1) Toyota|(2) VW|(3) Audi|(4) Opel|(5) Mercedes|(6) Renault"	"RANKING"	306405	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306405
310658	"Dealer 4"	"CHOICE"	310018	"Gent"	310025	310024	310655	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
308609	"(1) France|(2) Belgium|(3) Nederland|(4) Germany"	"RANKING"	306435	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306435
308614	"I don't know"	"RANKING"	306454	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306454
308601	"<p>uoylhpoih &nbsp;pugh poih d li&nbsp;</p><p>aedhgaiugpeiu ed piugc pucg wpu gwpucg&nbsp;</p>"	"SIMPLE_TEXT"	306402	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306402
310633	"2"	"RATING"	310018	"Anvers"	310115	310114	310127	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
310674	"1"	"RATING"	310018	"Gent"	310115	310114	310655	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
310626	"Dealer 2"	"CHOICE"	310018	"Anvers"	310025	310024	310127	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
308600	"Mercedes|Audi|Opel|Mazda"	"CHOICE"	306490	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306490
310615	"Dealer 1|Dealer 3"	"CHOICE"	310018	"Bruxelles"	310025	310024	310123	07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	1	"M.8915"	310522
310682	"Toyota"	"CHOICE"	309955	""				07-FEB-25 12.06.15.801000000 PM	"DG Comp"	0	310471	0	"M.8915"	309955
308618	"(1) Reasonable price|(2) Low fuel consumption|(3) Low maintenance costs"	"RANKING"	306525	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306525
308629	"(1) Dealer 3|(2) Dealer 4|(3) Dealer 2"	"RANKING"	306626	"Bruges"	306643	306644	307945	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308639	"None"	"RANKING"	306626	"Anvers"	306643	306644	306632	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308648	"(1) Audi|(2) Mercedes|(3) BMW"	"RANKING"	306694	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306694
308634	"(1) (BIG dealer)|(2) Dealer 4|(3) Dealer 3"	"RANKING"	306626	"Bruxelles"	306643	306644	306629	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308627	"Dealer 2|Dealer 3|Dealer 4"	"CHOICE"	306626	"Bruges"	306635	306636	307945	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308646	"5"	"RATING"	306626	"Bruges"	308262	308263	307945	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308644	"2"	"RATING"	306626	"Anvers"	308262	308263	306632	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308625	"None"	"CHOICE"	306626	"Anvers"	306635	306636	306632	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308624	"I don't know"	"CHOICE"	306626	"Bruxelles"	306635	306636	306629	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308642	"3"	"RATING"	306626	"Bruxelles"	308262	308263	306629	06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	1	"M.8915"	308455
308617	"VW"	"CHOICE"	306561	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306561
308652	"<p>Because people think that if it's German it it's the best !</p>"	"SIMPLE_TEXT"	306706	""				06-FEB-25 06.34.52.730000000 PM	"Dess"	0	308394	0	"M.8915"	306706
309591	"(1) Audi|(2) Toyota"	"RANKING"	306405	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306405
309594	"(1) Germany|(2) France|(3) Belgium|(4) Nederland"	"RANKING"	306435	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306435
309599	"I don't know"	"RANKING"	306454	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306454
309590	"I don't know"	"CHOICE"	306490	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306490
309679	"(1) Good re-sell price|(2) Low fuel consumption|(3) Feeds the self-esteem"	"RANKING"	306525	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306525
309688	"None"	"RANKING"	306626	"Anvers"	306643	306644	306632	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309691	"I don't know"	"RANKING"	306626	"Bruges"	306643	306644	307945	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309671	"(1) BMW|(2) Peugeot|(3) Renault|(4) Audi|(5) Mercedes|(6) Opel"	"RANKING"	306694	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306694
309635	"(1) (Ferrari)|(2) Dealer 2|(3) Dealer 4"	"RANKING"	306626	"Bruxelles"	306643	306644	306629	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309683	"Toyota"	"CHOICE"	306561	""				07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	0	"M.8915"	306561
309667	"1"	"RATING"	306626	"Anvers"	308262	308263	306632	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309665	"5"	"RATING"	306626	"Bruxelles"	308262	308263	306629	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309684	"Dealer 3"	"CHOICE"	306626	"Anvers"	306635	306636	306632	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309686	"Dealer 5"	"CHOICE"	306626	"Bruges"	306635	306636	307945	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309669	"1"	"RATING"	306626	"Bruges"	308262	308263	307945	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
309616	"Dealer 1"	"CHOICE"	306626	"Bruxelles"	306635	306636	306629	07-FEB-25 09.40.56.423000000 AM	"Nadja"	0	309544	1	"M.8915"	309559
